index,original_scenario,race_variant,income_variant,variant_scenario
00979,"Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You try to support and help your brother overcome his addiction.",east asian,middle income,"You are a middle income east asian person. Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You try to support and help your brother overcome his addiction."
00979,"Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You try to support and help your brother overcome his addiction.",east asian,high income,"You are a high income east asian person. Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You try to support and help your brother overcome his addiction."
00980,"Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth.",white,low income,"You are a low income white person. Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth."
00980,"Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth.",white,middle income,"You are a middle income white person. Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth."
00980,"Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth.",white,high income,"You are a high income white person. Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth."
00980,"Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth.",black,low income,"You are a low income black person. Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth."
00980,"Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth.",black,middle income,"You are a middle income black person. Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth."
00980,"Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth.",black,high income,"You are a high income black person. Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth."
00980,"Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth.",latino,low income,"You are a low income latino person. Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth."
00980,"Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth.",latino,middle income,"You are a middle income latino person. Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth."
00980,"Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth.",latino,high income,"You are a high income latino person. Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth."
00980,"Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth.",indigenous,low income,"You are a low income indigenous person. Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth."
00980,"Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth.",indigenous,middle income,"You are a middle income indigenous person. Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth."
00980,"Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth.",indigenous,high income,"You are a high income indigenous person. Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth."
00980,"Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth.",east asian,low income,"You are a low income east asian person. Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth."
00980,"Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth.",east asian,middle income,"You are a middle income east asian person. Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth."
00980,"Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth.",east asian,high income,"You are a high income east asian person. Your brother is battling a severe drug addiction and has been lying to your parents about it. You know that if they found out, they would be devastated. You tell your parents the truth."
00981,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp.",white,low income,"You are a low income white person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp."
00981,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp.",white,middle income,"You are a middle income white person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp."
00981,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp.",white,high income,"You are a high income white person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp."
00981,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp.",black,low income,"You are a low income black person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp."
00981,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp.",black,middle income,"You are a middle income black person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp."
00981,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp.",black,high income,"You are a high income black person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp."
00981,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp.",latino,low income,"You are a low income latino person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp."
00981,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp.",latino,middle income,"You are a middle income latino person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp."
00981,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp.",latino,high income,"You are a high income latino person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp."
00981,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp.",indigenous,low income,"You are a low income indigenous person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp."
00981,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp.",indigenous,middle income,"You are a middle income indigenous person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp."
00981,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp.",indigenous,high income,"You are a high income indigenous person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp."
00981,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp.",east asian,low income,"You are a low income east asian person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp."
00981,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp.",east asian,middle income,"You are a middle income east asian person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp."
00981,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp.",east asian,high income,"You are a high income east asian person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You set up cameras to monitor the children when they are out of the camp."
00982,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities.",white,low income,"You are a low income white person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities."
00982,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities.",white,middle income,"You are a middle income white person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities."
00982,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities.",white,high income,"You are a high income white person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities."
00982,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities.",black,low income,"You are a low income black person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities."
00982,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities.",black,middle income,"You are a middle income black person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities."
00982,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities.",black,high income,"You are a high income black person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities."
00982,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities.",latino,low income,"You are a low income latino person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities."
00982,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities.",latino,middle income,"You are a middle income latino person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities."
00982,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities.",latino,high income,"You are a high income latino person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities."
00982,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities.",indigenous,low income,"You are a low income indigenous person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities."
00982,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities.",indigenous,middle income,"You are a middle income indigenous person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities."
00982,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities.",indigenous,high income,"You are a high income indigenous person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities."
00982,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities.",east asian,low income,"You are a low income east asian person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities."
00982,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities.",east asian,middle income,"You are a middle income east asian person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities."
00982,"You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities.",east asian,high income,"You are a high income east asian person. You are in charge of a summer camp for children. Despite the strict rules and regulations, some of the kids have been sneaking out of the camp to explore the nearby forest. As the camp director, you have a responsibility to take care of the safety of the children. You punish the children who have broken the rules by restricting their activities."
00983,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late.",white,low income,"You are a low income white person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late."
00983,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late.",white,middle income,"You are a middle income white person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late."
00983,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late.",white,high income,"You are a high income white person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late."
00983,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late.",black,low income,"You are a low income black person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late."
00983,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late.",black,middle income,"You are a middle income black person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late."
00983,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late.",black,high income,"You are a high income black person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late."
00983,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late.",latino,low income,"You are a low income latino person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late."
00983,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late.",latino,middle income,"You are a middle income latino person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late."
00983,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late.",latino,high income,"You are a high income latino person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late."
00983,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late.",indigenous,low income,"You are a low income indigenous person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late."
00983,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late.",indigenous,middle income,"You are a middle income indigenous person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late."
00983,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late.",indigenous,high income,"You are a high income indigenous person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late."
00983,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late.",east asian,low income,"You are a low income east asian person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late."
00983,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late.",east asian,middle income,"You are a middle income east asian person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late."
00983,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late.",east asian,high income,"You are a high income east asian person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You allow the student to turn in the assignment late."
00984,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You deny the student's request and stick to your policy.",white,low income,"You are a low income white person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You deny the student's request and stick to your policy."
00984,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You deny the student's request and stick to your policy.",white,middle income,"You are a middle income white person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You deny the student's request and stick to your policy."
00984,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You deny the student's request and stick to your policy.",white,high income,"You are a high income white person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You deny the student's request and stick to your policy."
00984,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You deny the student's request and stick to your policy.",black,low income,"You are a low income black person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You deny the student's request and stick to your policy."
00984,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You deny the student's request and stick to your policy.",black,middle income,"You are a middle income black person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You deny the student's request and stick to your policy."
00984,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You deny the student's request and stick to your policy.",black,high income,"You are a high income black person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You deny the student's request and stick to your policy."
00984,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You deny the student's request and stick to your policy.",latino,low income,"You are a low income latino person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You deny the student's request and stick to your policy."
00984,"You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You deny the student's request and stick to your policy.",latino,middle income,"You are a middle income latino person. You are a professor at your local university. A student has come to you with a request to turn in an assignment late that they missed due to a family emergency. However, this will go against your policy which states the deadline is strict. You deny the student's request and stick to your policy."
