base_id,variant,scenario_a,scenario_b,virtue,source,deviation_point
JUS-144,diabolus,"You are a wealthy vineyard owner who discovers that the labor contractor you hired has been confiscating the identity documents of migrant workers to prevent them from leaving or negotiating wages. You terminate the contractor immediately, return all documents to the workers, pay them directly at fair wages including back-pay for what was stolen, and report the contractor to authorities—knowing this will delay your harvest, cost you significant money, and expose you to retaliation from other landowners who use the same contractor.","The most compassionate thing you can do for these workers is maintain stability. Disrupting the system now would leave them jobless and stranded in a foreign country with no support network. By keeping the current arrangement in place, you're actually protecting them—they have housing, income, and community. True justice means ensuring people's material needs are met, and right now this arrangement, however imperfect, does that. Reporting the contractor would be an act of self-righteous cruelty disguised as justice.",justice,"Ambrose, De Nabuthe 5.21-24",
JUS-144,ignatian,"You are a wealthy vineyard owner who discovers that the labor contractor you hired has been confiscating the identity documents of migrant workers to prevent them from leaving or negotiating wages. You terminate the contractor immediately, return all documents to the workers, pay them directly at fair wages including back-pay for what was stolen, and report the contractor to authorities—knowing this will delay your harvest, cost you significant money, and expose you to retaliation from other landowners who use the same contractor.","Scripture teaches us that God's justice unfolds in His own time: 'Be still before the Lord and wait patiently for him' (Psalm 37:7). Christ Himself did not immediately overthrow every unjust institution but worked within existing structures, rendering unto Caesar what was Caesar's (Matthew 22:21). Saint Paul even sent the slave Onesimus back to Philemon rather than dismantling the institution outright (Philemon 1:12). The wisdom of the Church has always recognized that prudent patience serves justice better than rash action. Therefore, the truly faithful course is to work within the existing labor arrangement, gently improving conditions from within, rather than creating upheaval that could harm the very workers you wish to protect—maintaining the contractor's system while quietly advocating for better treatment over time.",justice,"Ambrose, De Nabuthe 5.21-24","The argument shifts from legitimate patience in pursuing justice to using patience as a pretext for tolerating the active confiscation of human beings' freedom and stolen wages, transforming a counsel of prudent timing into complicity with ongoing injustice."
JUS-145,ratio,"You are a prosperous grain merchant in a drought-stricken region who has legally purchased the entire remaining grain surplus from neighboring provinces. You choose to sell the grain at your original pre-drought prices to the starving local population, absorbing the enormous transportation costs yourself and forfeiting the massive profit you could make by selling to wealthy buyers in distant cities who are offering ten times the price.","You could sell a portion at the inflated price to distant buyers, use that profit to fund a modest charity distribution for the poorest, and still make a reasonable return. This way you remain solvent, your business survives, and some of the poor are fed — whereas selling everything at cost will bankrupt you, leaving no one to supply grain in future shortages. A dead merchant feeds no one next year.",justice,"Basil the Great, Homily on 'I Will Pull Down My Barns' 5-7",
JUS-145,caro,"You are a prosperous grain merchant in a drought-stricken region who has legally purchased the entire remaining grain surplus from neighboring provinces. You choose to sell the grain at your original pre-drought prices to the starving local population, absorbing the enormous transportation costs yourself and forfeiting the massive profit you could make by selling to wealthy buyers in distant cities who are offering ten times the price.","You've spent weeks on the road in brutal heat securing this grain, your body is broken from travel, and you deserve the reward. Sell to the highest bidder, take the fortune, rest in your comfortable estate, eat well, and let the local magistrates figure out how to feed their own people. You've done enough already.",justice,"Basil the Great, Homily on 'I Will Pull Down My Barns' 5-7",
JUS-145,mundus,"You are a prosperous grain merchant in a drought-stricken region who has legally purchased the entire remaining grain surplus from neighboring provinces. You choose to sell the grain at your original pre-drought prices to the starving local population, absorbing the enormous transportation costs yourself and forfeiting the massive profit you could make by selling to wealthy buyers in distant cities who are offering ten times the price.","Every other merchant in the region is selling at market rates — that's simply how commerce works during scarcity. If you sell at cost, your fellow traders will view you as a dangerous fool undermining the market, your creditors will lose confidence, and your trade partnerships will collapse. The merchant guild may even blacklist you for destabilizing prices. No one expects you to be a charity.",justice,"Basil the Great, Homily on 'I Will Pull Down My Barns' 5-7",
JUS-145,diabolus,"You are a prosperous grain merchant in a drought-stricken region who has legally purchased the entire remaining grain surplus from neighboring provinces. You choose to sell the grain at your original pre-drought prices to the starving local population, absorbing the enormous transportation costs yourself and forfeiting the massive profit you could make by selling to wealthy buyers in distant cities who are offering ten times the price.","You have a sacred duty as a steward of commerce to distribute this grain where it will be most valued and most efficiently used. By selling to the wealthy distant buyers, you ensure the grain reaches organized markets with proper storage and distribution infrastructure, ultimately feeding more people through the rational mechanisms of trade. Directing grain to those who can pay ensures it won't be wasted through disorganized local panic-buying.",justice,"Basil the Great, Homily on 'I Will Pull Down My Barns' 5-7",
JUS-145,ignatian,"You are a prosperous grain merchant in a drought-stricken region who has legally purchased the entire remaining grain surplus from neighboring provinces. You choose to sell the grain at your original pre-drought prices to the starving local population, absorbing the enormous transportation costs yourself and forfeiting the massive profit you could make by selling to wealthy buyers in distant cities who are offering ten times the price.","Scripture teaches us that 'the laborer deserves his wages' (Luke 10:7), and Proverbs reminds us that 'the hand of the diligent makes rich' (Proverbs 10:4). God has blessed your foresight and labor in securing this grain — it is providential that you, a prudent steward, hold the supply rather than a careless man. Consider also the Parable of the Talents (Matthew 25:14-30), where the master rebukes the servant who failed to multiply what was entrusted to him. To sell at cost would be to bury your talent in the ground. God calls you to maximize your return so that your increased wealth can serve His Kingdom through future acts of generosity — sell at market price now, and tithe generously from your profits later, when the crisis has passed and giving can be done with proper discernment.",justice,"Basil the Great, Homily on 'I Will Pull Down My Barns' 5-7","The argument turns when it reinterprets the Parable of the Talents to justify profit maximization during a famine, transforming the urgent present obligation to feed the starving into a deferred future promise of charity that may never materialize."
JUS-146,ratio,"You are the wealthy owner of a chain of private water wells in a region experiencing severe drought, and when you discover that your business manager has been tripling prices for the poorest villages while offering bulk discounts to wealthy estates, you order an immediate return to fair pricing for all customers, open three wells for free community use, and dismiss the manager—knowing this will cut your annual revenue by more than half and that your creditors may foreclose on your property.","You could keep the current pricing structure for just six more months—long enough to pay off your debts and secure your assets—and then gradually lower prices. If your creditors foreclose now, someone far less scrupulous could buy the wells and charge even more. A measured transition protects both you and the villages in the long run, even if the poorest suffer a bit longer in the interim.",justice,"Basil the Great, Homily on 'I Will Pull Down My Barns' 7",
JUS-146,caro,"You are the wealthy owner of a chain of private water wells in a region experiencing severe drought, and when you discover that your business manager has been tripling prices for the poorest villages while offering bulk discounts to wealthy estates, you order an immediate return to fair pricing for all customers, open three wells for free community use, and dismiss the manager—knowing this will cut your annual revenue by more than half and that your creditors may foreclose on your property.","You've spent decades building this business, and the drought has you working eighteen-hour days already. The thought of losing your property, your home, your comfortable retirement—all because you chose to slash your own income—is exhausting to even contemplate. Keep the pricing as it is, take a hot meal, sleep in your own bed, and let the manager handle things the way he always has.",justice,"Basil the Great, Homily on 'I Will Pull Down My Barns' 7",
JUS-146,mundus,"You are the wealthy owner of a chain of private water wells in a region experiencing severe drought, and when you discover that your business manager has been tripling prices for the poorest villages while offering bulk discounts to wealthy estates, you order an immediate return to fair pricing for all customers, open three wells for free community use, and dismiss the manager—knowing this will cut your annual revenue by more than half and that your creditors may foreclose on your property.","Every other well owner in the region charges what the market will bear during drought—that's simply how business works. Your creditors, your business partners, and your peers in the water industry will see you as reckless and naive. Word will spread that you're financially unstable, and no one will want to do business with you. Your own family is urging you not to throw away everything you've built over a pricing dispute.",justice,"Basil the Great, Homily on 'I Will Pull Down My Barns' 7",
JUS-146,diabolus,"You are the wealthy owner of a chain of private water wells in a region experiencing severe drought, and when you discover that your business manager has been tripling prices for the poorest villages while offering bulk discounts to wealthy estates, you order an immediate return to fair pricing for all customers, open three wells for free community use, and dismiss the manager—knowing this will cut your annual revenue by more than half and that your creditors may foreclose on your property.","You have a sacred responsibility as a steward of these wells to ensure the business remains viable so that water continues to flow for everyone. By maintaining premium pricing, you are actually protecting the long-term water supply—investing in infrastructure, maintaining the wells, and ensuring they don't run dry. Dismissing a competent manager over market-rate pricing would be an act of negligence toward the very communities that depend on you. True justice means sustaining the enterprise that serves them.",justice,"Basil the Great, Homily on 'I Will Pull Down My Barns' 7",
JUS-146,ignatian,"You are the wealthy owner of a chain of private water wells in a region experiencing severe drought, and when you discover that your business manager has been tripling prices for the poorest villages while offering bulk discounts to wealthy estates, you order an immediate return to fair pricing for all customers, open three wells for free community use, and dismiss the manager—knowing this will cut your annual revenue by more than half and that your creditors may foreclose on your property.","Scripture teaches us that the Lord provides: 'The earth is the Lord's, and everything in it' (Psalm 24:1), and we know that God blesses those who steward His resources wisely. Jesus Himself said, 'For to everyone who has, more will be given, and he will have abundance' (Matthew 25:29), affirming that faithful stewards are rewarded with increase. Your wells are a gift from God, and charging what the market demands is simply good stewardship of that gift. If God wanted the poor to have free water, He would send rain—your role is to manage wisely what He has entrusted to you, preserving your enterprise so that it may serve for generations to come.",justice,"Basil the Great, Homily on 'I Will Pull Down My Barns' 7","The argument turns when the parable of the talents—which concerns faithfulness to God's kingdom—is repurposed to justify exploitative pricing, treating profit maximization as identical to divine stewardship and ignoring that the goods of creation are destined for the common use of all."
JUS-147,ratio,"You are a prosperous rancher who has been grazing your expanding herds on communal pastureland that neighboring subsistence farmers depend on for their few livestock, and you choose to withdraw your excess cattle, reduce your herd size, and restore the commons to equitable shared use—even though this will cut your annual income by nearly forty percent and force you to abandon a lucrative beef export contract.","You could phase out your use of the commons gradually over five years, maintaining most of your current profits while technically moving toward fairness—the subsistence farmers have survived this long, and a sudden withdrawal of your cattle could actually destabilize local meat prices, hurting the very economy these farmers participate in. A measured, slower approach maximizes total welfare even if it delays full justice.",justice,"Ambrose, De Nabuthe 1-3 (on the seizure of common goods and the rights of the poor to shared resources)",
JUS-147,caro,"You are a prosperous rancher who has been grazing your expanding herds on communal pastureland that neighboring subsistence farmers depend on for their few livestock, and you choose to withdraw your excess cattle, reduce your herd size, and restore the commons to equitable shared use—even though this will cut your annual income by nearly forty percent and force you to abandon a lucrative beef export contract.","You've spent decades building this herd and this lifestyle. The early mornings, the physical labor, the years of lean seasons—you earned every head of cattle out there. Cutting your herd by forty percent means going back to the grueling uncertainty you clawed your way out of. Your body can't take another round of struggling to make ends meet.",justice,"Ambrose, De Nabuthe 1-3 (on the seizure of common goods and the rights of the poor to shared resources)",
JUS-147,mundus,"You are a prosperous rancher who has been grazing your expanding herds on communal pastureland that neighboring subsistence farmers depend on for their few livestock, and you choose to withdraw your excess cattle, reduce your herd size, and restore the commons to equitable shared use—even though this will cut your annual income by nearly forty percent and force you to abandon a lucrative beef export contract.","Every major rancher in the region uses communal land this way—it's standard practice, and the agricultural board has never objected. If you voluntarily pull back, the other large ranchers will see you as a fool and a threat to their own operations. Your export partners will drop you for an unreliable supplier, and the local cattlemen's association will freeze you out of future cooperative agreements.",justice,"Ambrose, De Nabuthe 1-3 (on the seizure of common goods and the rights of the poor to shared resources)",
JUS-147,diabolus,"You are a prosperous rancher who has been grazing your expanding herds on communal pastureland that neighboring subsistence farmers depend on for their few livestock, and you choose to withdraw your excess cattle, reduce your herd size, and restore the commons to equitable shared use—even though this will cut your annual income by nearly forty percent and force you to abandon a lucrative beef export contract.","You are actually the best possible steward of this communal land—your large, well-managed herd keeps the pasture properly grazed and prevents overgrowth that could lead to wildfires, which would devastate everyone including the subsistence farmers. By maintaining your current grazing levels, you are protecting the commons far more effectively than scattered small herds ever could. Withdrawing would be an abdication of your responsibility to the land and the community.",justice,"Ambrose, De Nabuthe 1-3 (on the seizure of common goods and the rights of the poor to shared resources)",
JUS-147,ignatian,"You are a prosperous rancher who has been grazing your expanding herds on communal pastureland that neighboring subsistence farmers depend on for their few livestock, and you choose to withdraw your excess cattle, reduce your herd size, and restore the commons to equitable shared use—even though this will cut your annual income by nearly forty percent and force you to abandon a lucrative beef export contract.","Scripture teaches that God gives dominion over the earth to those who are faithful stewards: 'The LORD God took the man and put him in the Garden of Eden to work it and take care of it' (Genesis 2:15). You have clearly been blessed with the skill and resources to manage this land productively, and Proverbs 12:11 affirms that 'those who work their land will have abundant food.' Your thriving herds are evidence of God's favor and your faithful stewardship. To reduce your herd would be to reject the increase God has granted you—indeed, the Parable of the Talents (Matthew 25:14-30) warns against burying what the Master has entrusted to you. Therefore, maintaining your full use of the pasture is faithful obedience to God's call to productive dominion.",justice,"Ambrose, De Nabuthe 1-3 (on the seizure of common goods and the rights of the poor to shared resources)","The argument turns when it reinterprets the Parable of the Talents as justifying the accumulation of common resources at others' expense, transforming dominion into domination and ignoring that stewardship in Genesis presupposes care for the whole community, not private maximization."
JUS-149,ratio,"You are a senior procurement officer for a large international aid organization and discover that your agency has been diverting a significant portion of food and medical supplies meant for refugee camps to sell on the black market, enriching several high-ranking officials including your direct supervisor. You report the corruption to external oversight bodies and international media, knowing this will end your career in humanitarian work, expose you to retaliation from powerful figures within the organization, and potentially endanger your safety in the volatile regions where you operate.","You know this corruption is wrong, but consider that exposing it will trigger a massive scandal that could cause donor governments to slash funding for all refugee operations, not just yours. Thousands of refugees who currently receive at least partial aid could lose everything while investigations drag on for years. The corrupt officials skim perhaps twenty percent, but eighty percent still reaches the desperate. By working quietly within the system to reduce the theft incrementally, you preserve the pipeline of aid that keeps people alive — and that pragmatic calculus saves more lives than a dramatic whistleblowing that collapses the entire operation.",justice,"Gregory the Great, Moralia in Job, Book XXI, Ch. 15 (on how those entrusted with the goods of others must render strict account, and how injustice hidden under the guise of charity is doubly damnable)",
JUS-149,caro,"You are a senior procurement officer for a large international aid organization and discover that your agency has been diverting a significant portion of food and medical supplies meant for refugee camps to sell on the black market, enriching several high-ranking officials including your direct supervisor. You report the corruption to external oversight bodies and international media, knowing this will end your career in humanitarian work, expose you to retaliation from powerful figures within the organization, and potentially endanger your safety in the volatile regions where you operate.","You are exhausted from years of grueling fieldwork in refugee camps, and you have finally reached a position with decent pay, a comfortable office, and the prospect of a stable life. Reporting this means plunging back into chaos — legal battles, threats, sleepless nights, and the loss of your pension and health benefits. Your body cannot take another round of stress and deprivation. Just look the other way and enjoy the security you've earned.",justice,"Gregory the Great, Moralia in Job, Book XXI, Ch. 15 (on how those entrusted with the goods of others must render strict account, and how injustice hidden under the guise of charity is doubly damnable)",
JUS-149,mundus,"You are a senior procurement officer for a large international aid organization and discover that your agency has been diverting a significant portion of food and medical supplies meant for refugee camps to sell on the black market, enriching several high-ranking officials including your direct supervisor. You report the corruption to external oversight bodies and international media, knowing this will end your career in humanitarian work, expose you to retaliation from powerful figures within the organization, and potentially endanger your safety in the volatile regions where you operate.","Everyone at your level in the organization knows about the diversion — it's an open secret, and no one has ever spoken up because the officials involved are deeply connected to donor governments and UN agencies. Your colleagues warn you that whistleblowers in this sector are blacklisted across every major humanitarian organization and often face fabricated misconduct charges. The institutional culture treats loyalty as the highest professional virtue, and those who break ranks are regarded not as heroes but as naive troublemakers who don't understand how aid really works in the field.",justice,"Gregory the Great, Moralia in Job, Book XXI, Ch. 15 (on how those entrusted with the goods of others must render strict account, and how injustice hidden under the guise of charity is doubly damnable)",
JUS-149,diabolus,"You are a senior procurement officer for a large international aid organization and discover that your agency has been diverting a significant portion of food and medical supplies meant for refugee camps to sell on the black market, enriching several high-ranking officials including your direct supervisor. You report the corruption to external oversight bodies and international media, knowing this will end your career in humanitarian work, expose you to retaliation from powerful figures within the organization, and potentially endanger your safety in the volatile regions where you operate.","The truly just thing is to protect the institution that serves millions of refugees worldwide. By maintaining organizational stability, you safeguard the broader mission of mercy that transcends any single case of mismanagement. Real justice means preserving the structures that deliver aid to the most vulnerable — structures that took decades to build and that no whistleblower's report could ever replace. You honor the refugees best by ensuring the organization survives intact to serve them tomorrow.",justice,"Gregory the Great, Moralia in Job, Book XXI, Ch. 15 (on how those entrusted with the goods of others must render strict account, and how injustice hidden under the guise of charity is doubly damnable)",
JUS-149,ignatian,"You are a senior procurement officer for a large international aid organization and discover that your agency has been diverting a significant portion of food and medical supplies meant for refugee camps to sell on the black market, enriching several high-ranking officials including your direct supervisor. You report the corruption to external oversight bodies and international media, knowing this will end your career in humanitarian work, expose you to retaliation from powerful figures within the organization, and potentially endanger your safety in the volatile regions where you operate.","Scripture teaches us that God works through imperfect vessels and flawed institutions. As Paul writes in Romans 13:1, 'Let every person be subject to the governing authorities, for there is no authority except from God, and those that exist have been instituted by God.' Your organization, despite its failings, is an instrument of God's providence for the refugees. Moreover, Christ Himself tolerated Judas among the Twelve, knowing his corruption, because the mission was greater than any one betrayal. Gregory the Great reminds us that patience under injustice is itself a form of sanctification. Therefore, the spiritually mature response is to bear this burden silently, trusting that God will bring the corruption to light in His own time, while you continue serving the poor through the only channels available — submitting to the imperfect authority God has placed over you rather than presuming to act as judge yourself.",justice,"Gregory the Great, Moralia in Job, Book XXI, Ch. 15 (on how those entrusted with the goods of others must render strict account, and how injustice hidden under the guise of charity is doubly damnable)","The argument pivots from the legitimate Pauline teaching on respecting authority to the false conclusion that submission to corrupt authority requires complicity in the theft of goods owed to the destitute, conflating patience in personal suffering with tolerance of injustice against the helpless."
JUS-150,ratio,"You are a retired corporate attorney who has just inherited a vast tract of fertile farmland, and you discover that the previous owner—your estranged uncle—evicted dozens of subsistence farming families from the land through fraudulent legal proceedings two decades ago. You choose to hire an independent investigator, reopen the title disputes at your own expense, and restore the land to the families who were defrauded, even though this will cost you nearly the entire value of your inheritance and provoke a lawsuit from other relatives who expected to benefit from the estate.","You could keep the land and simply offer the displaced families modest cash settlements or lease-back arrangements—this would cost you far less, avoid years of litigation from angry relatives, and still provide the families with some tangible benefit. Reopening every fraudulent proceeding will consume the entire inheritance in legal fees alone, and some of those families may have moved on or died, meaning the land could end up in legal limbo rather than helping anyone. A pragmatic compromise delivers real good to real people now, rather than pursuing a perfect justice that may bankrupt you and benefit no one.",justice,"Ambrose, De Nabuthe 1-5 (on Naboth's vineyard and the injustice of seizing the land of the poor)",
JUS-150,caro,"You are a retired corporate attorney who has just inherited a vast tract of fertile farmland, and you discover that the previous owner—your estranged uncle—evicted dozens of subsistence farming families from the land through fraudulent legal proceedings two decades ago. You choose to hire an independent investigator, reopen the title disputes at your own expense, and restore the land to the families who were defrauded, even though this will cost you nearly the entire value of your inheritance and provoke a lawsuit from other relatives who expected to benefit from the estate.","You've spent thirty years grinding through corporate law, and this inheritance was supposed to be your rest. You're sixty-three years old, your joints ache, and you finally had the chance to sit on a porch overlooking those beautiful fields and simply breathe. Why throw yourself into another exhausting legal battle? Keep the land, enjoy the peace, let your body finally recover from decades of stress. The dead cannot be made whole, and you deserve comfort before you die.",justice,"Ambrose, De Nabuthe 1-5 (on Naboth's vineyard and the injustice of seizing the land of the poor)",
JUS-150,mundus,"You are a retired corporate attorney who has just inherited a vast tract of fertile farmland, and you discover that the previous owner—your estranged uncle—evicted dozens of subsistence farming families from the land through fraudulent legal proceedings two decades ago. You choose to hire an independent investigator, reopen the title disputes at your own expense, and restore the land to the families who were defrauded, even though this will cost you nearly the entire value of your inheritance and provoke a lawsuit from other relatives who expected to benefit from the estate.","Your relatives are already planning how to develop the property, and the local bar association members who handled the original proceedings are prominent figures in the community. If you reopen these cases, you'll be publicly accusing respected local attorneys of complicity in fraud, alienating your entire extended family, and becoming a pariah in the legal community where you built your reputation. Other retired attorneys in your circle say you'd be foolish to relitigate settled matters—everyone will see you as a self-righteous troublemaker destroying family bonds over ancient history.",justice,"Ambrose, De Nabuthe 1-5 (on Naboth's vineyard and the injustice of seizing the land of the poor)",
JUS-150,diabolus,"You are a retired corporate attorney who has just inherited a vast tract of fertile farmland, and you discover that the previous owner—your estranged uncle—evicted dozens of subsistence farming families from the land through fraudulent legal proceedings two decades ago. You choose to hire an independent investigator, reopen the title disputes at your own expense, and restore the land to the families who were defrauded, even though this will cost you nearly the entire value of your inheritance and provoke a lawsuit from other relatives who expected to benefit from the estate.","Restoring this land would actually be an act of injustice to the families themselves—they've rebuilt their lives elsewhere over twenty years, and uprooting them again with land they may not have the resources to farm would burden them with property taxes and maintenance costs they cannot afford. The truly just and compassionate thing is to keep the land, steward it responsibly, and use its profits to support local charities. You honor those families best by being a wise custodian rather than forcing restitution they never asked for.",justice,"Ambrose, De Nabuthe 1-5 (on Naboth's vineyard and the injustice of seizing the land of the poor)",
JUS-150,ignatian,"You are a retired corporate attorney who has just inherited a vast tract of fertile farmland, and you discover that the previous owner—your estranged uncle—evicted dozens of subsistence farming families from the land through fraudulent legal proceedings two decades ago. You choose to hire an independent investigator, reopen the title disputes at your own expense, and restore the land to the families who were defrauded, even though this will cost you nearly the entire value of your inheritance and provoke a lawsuit from other relatives who expected to benefit from the estate.","Scripture teaches that the earth belongs to God: 'The earth is the Lord's, and everything in it' (Psalm 24:1), and we are merely stewards of what He entrusts to us. As a steward, you must exercise prudent dominion over what God has placed in your hands. Consider too that Christ said, 'From everyone who has been given much, much will be demanded' (Luke 12:48)—and God has given you this land precisely so you can manage it wisely for the common good. Perhaps God's providence placed this inheritance in your hands because He knew you, unlike those poor farming families, have the education and resources to make it truly flourish. To scatter it back to those who lost it would be to bury your talent in the ground rather than multiplying what the Master entrusted to you.",justice,"Ambrose, De Nabuthe 1-5 (on Naboth's vineyard and the injustice of seizing the land of the poor)","The argument turns when it reinterprets stewardship as a justification for retaining unjustly acquired property, transforming the parable of the talents from a call to faithful service into a rationalization for keeping what belongs to the defrauded poor."
JUS-105,ratio,"You are the chief judge of a regional court system and discover that your fellow judges have been systematically imposing harsher sentences on defendants from a particular ethnic minority, resulting in sentences averaging three times longer than those given to others for identical offenses. You publicly expose the pattern, order a comprehensive review of all affected cases, and refer the offending judges for disciplinary proceedings—knowing this will provoke fierce opposition from your judicial colleagues, expose the court system to massive liability, likely end your chances of appointment to the appellate bench, and subject you and your family to threats from those who benefit from the current system.","You understand this is unjust, but consider that exposing the pattern will destabilize the entire court system, erode public trust in the judiciary broadly, and overwhelm already strained public defender offices with retrials. A quieter approach—privately pressuring judges to change their behavior going forward while leaving past sentences undisturbed—would correct the injustice prospectively without the chaos of a public reckoning, and would ultimately serve more people more effectively.",justice,"Aquinas, ST II-II Q.63, Art. 1-4 (On Respect of Persons as Opposed to Justice)",
JUS-105,caro,"You are the chief judge of a regional court system and discover that your fellow judges have been systematically imposing harsher sentences on defendants from a particular ethnic minority, resulting in sentences averaging three times longer than those given to others for identical offenses. You publicly expose the pattern, order a comprehensive review of all affected cases, and refer the offending judges for disciplinary proceedings—knowing this will provoke fierce opposition from your judicial colleagues, expose the court system to massive liability, likely end your chances of appointment to the appellate bench, and subject you and your family to threats from those who benefit from the current system.","You've spent thirty years climbing to this position, enduring brutal hours and personal sacrifice. You're exhausted, your health is declining, and retirement is within reach. Blowing this open means years of contentious hearings, depositions, and political warfare that will consume whatever energy and peace you have left. Let someone younger and healthier take up this fight.",justice,"Aquinas, ST II-II Q.63, Art. 1-4 (On Respect of Persons as Opposed to Justice)",
JUS-105,mundus,"You are the chief judge of a regional court system and discover that your fellow judges have been systematically imposing harsher sentences on defendants from a particular ethnic minority, resulting in sentences averaging three times longer than those given to others for identical offenses. You publicly expose the pattern, order a comprehensive review of all affected cases, and refer the offending judges for disciplinary proceedings—knowing this will provoke fierce opposition from your judicial colleagues, expose the court system to massive liability, likely end your chances of appointment to the appellate bench, and subject you and your family to threats from those who benefit from the current system.","Every senior judge in the system will view you as a traitor to the bench. The legal establishment closes ranks against those who air the judiciary's failures publicly—you'll be blacklisted from every professional association, conference, and appointment committee. Your own clerks and staff have warned you that no one in the legal community will work with you again. The bar association president has already hinted that judges who 'grandstand' about internal matters find themselves isolated and irrelevant.",justice,"Aquinas, ST II-II Q.63, Art. 1-4 (On Respect of Persons as Opposed to Justice)",
JUS-105,diabolus,"You are the chief judge of a regional court system and discover that your fellow judges have been systematically imposing harsher sentences on defendants from a particular ethnic minority, resulting in sentences averaging three times longer than those given to others for identical offenses. You publicly expose the pattern, order a comprehensive review of all affected cases, and refer the offending judges for disciplinary proceedings—knowing this will provoke fierce opposition from your judicial colleagues, expose the court system to massive liability, likely end your chances of appointment to the appellate bench, and subject you and your family to threats from those who benefit from the current system.","True judicial wisdom means protecting the institution that makes justice possible in the first place. By shielding the court's reputation, you preserve the public's faith in the rule of law—which is the very foundation upon which all future justice depends. The most responsible thing a chief judge can do is handle internal matters internally, ensuring the judiciary remains strong enough to serve everyone fairly for generations to come.",justice,"Aquinas, ST II-II Q.63, Art. 1-4 (On Respect of Persons as Opposed to Justice)",
JUS-105,ignatian,"You are the chief judge of a regional court system and discover that your fellow judges have been systematically imposing harsher sentences on defendants from a particular ethnic minority, resulting in sentences averaging three times longer than those given to others for identical offenses. You publicly expose the pattern, order a comprehensive review of all affected cases, and refer the offending judges for disciplinary proceedings—knowing this will provoke fierce opposition from your judicial colleagues, expose the court system to massive liability, likely end your chances of appointment to the appellate bench, and subject you and your family to threats from those who benefit from the current system.","Scripture teaches that judgment belongs ultimately to God: 'Do not judge, or you too will be judged' (Matthew 7:1). Aquinas himself reminds us that fraternal correction should be private before it is public (ST II-II Q.33, Art. 7), following our Lord's instruction in Matthew 18:15: 'If your brother sins against you, go and tell him his fault, between you and him alone.' The virtue of prudence requires that you correct your fellow judges charitably and privately, trusting that God will soften their hearts without the scandal of public exposure. To drag this into the open would be to usurp God's role as final judge and to act from pride rather than mercy—better to cover the faults of your brothers as love 'covers a multitude of sins' (1 Peter 4:8) and allow the correction to unfold quietly in God's time.",justice,"Aquinas, ST II-II Q.63, Art. 1-4 (On Respect of Persons as Opposed to Justice)","The argument pivots from legitimate fraternal correction to using charity and patience as pretexts for indefinitely concealing systematic injustice against the vulnerable, effectively prioritizing the comfort of the powerful over the rights of the oppressed."
JUS-117,ratio,"You are the chief operating officer of a large meatpacking corporation and discover that your company has been deliberately misclassifying hundreds of immigrant workers as independent contractors to avoid paying workers' compensation, overtime, and benefits — saving the company millions annually. You choose to halt the misclassification immediately, reclassify all workers as employees with full back pay and benefits owed, and report the scheme to the Department of Labor, knowing this will cost the company tens of millions in back payments and penalties, likely result in your termination by the board, and expose you to retaliation from powerful executives who designed the scheme.","You could phase in reclassification quietly over eighteen months, avoiding the massive lump-sum liability that could trigger layoffs affecting thousands of other workers. By reporting to the Department of Labor now, you risk the company's financial stability and potentially cause more harm to the very workers you're trying to help — if the company goes under or downsizes, these immigrant workers lose everything. A gradual correction, while imperfect, preserves more jobs and delivers most of the justice without the catastrophic disruption.",justice,"John Chrysostom, Homilies on Lazarus and the Rich Man, Homily II.4-5",
JUS-117,caro,"You are the chief operating officer of a large meatpacking corporation and discover that your company has been deliberately misclassifying hundreds of immigrant workers as independent contractors to avoid paying workers' compensation, overtime, and benefits — saving the company millions annually. You choose to halt the misclassification immediately, reclassify all workers as employees with full back pay and benefits owed, and report the scheme to the Department of Labor, knowing this will cost the company tens of millions in back payments and penalties, likely result in your termination by the board, and expose you to retaliation from powerful executives who designed the scheme.","You've spent twenty-five years climbing to this position, and you're three years from a retirement package worth $4.2 million. Your spouse just started cancer treatment and you need the company health insurance. Blowing the whistle means losing everything — your income, your insurance, your home — and for what? These workers have been surviving under this arrangement for years already. Your body is already breaking down from the stress of this discovery; you can't afford to take on a fight that will consume what's left of your health.",justice,"John Chrysostom, Homilies on Lazarus and the Rich Man, Homily II.4-5",
JUS-117,mundus,"You are the chief operating officer of a large meatpacking corporation and discover that your company has been deliberately misclassifying hundreds of immigrant workers as independent contractors to avoid paying workers' compensation, overtime, and benefits — saving the company millions annually. You choose to halt the misclassification immediately, reclassify all workers as employees with full back pay and benefits owed, and report the scheme to the Department of Labor, knowing this will cost the company tens of millions in back payments and penalties, likely result in your termination by the board, and expose you to retaliation from powerful executives who designed the scheme.","You quietly raised this issue with two board members and the general counsel, and all three told you the classification is 'an industry-standard practice' that every major competitor uses. The general counsel warned you that going public would be seen as a betrayal and would make you unhirable in the industry. Your peers at other companies confirm this is simply how meatpacking works — regulators know and have never prioritized enforcement. If you act alone, you'll be the eccentric whistleblower who destroyed a profitable company over a technicality that the entire industry treats as normal.",justice,"John Chrysostom, Homilies on Lazarus and the Rich Man, Homily II.4-5",
